timestamp,value1,value2,value3,value4,value5
1744682963793,193,289,345,176,387
1744682963810,193,287,342,176,389
1744682963854,193,285,338,176,386
1744682963873,192,279,334,172,385
1744682963889,192,281,336,171,384
1744682963905,191,277,334,169,379
1744682963923,187,275,333,166,375
1744682963925,190,276,333,169,378
1744682963937,192,275,329,166,374
1744682963937,191,279,336,167,381
1744682963937,189,278,334,168,379
1744682963937,192,278,335,170,381
1744682963947,192,281,336,174,384
1744682963974,194,284,337,176,384
1744682963994,192,283,336,173,382
1744682963994,195,286,337,176,385
1744682964008,195,286,337,175,385
1744682964008,199,287,343,177,390
1744682964008,195,288,345,176,388
1744682964008,193,283,337,174,384
1744682964008,194,283,338,176,384
1744682964008,196,285,337,174,383
1744682964013,194,282,336,174,380
1744682964013,194,285,336,176,382
1744682964035,193,285,336,175,379
1744682964035,194,283,336,176,379
1744682964035,193,284,336,175,381
1744682964035,194,282,335,174,379
1744682964051,196,285,337,176,382
1744682964051,198,285,336,176,383
1744682964056,193,281,336,175,379
1744682964091,193,281,336,171,379
1744682964127,194,282,334,174,379
1744682964132,193,282,335,174,379
1744682964149,195,283,336,176,382
1744682964160,193,283,336,176,378
1744682964175,193,282,335,173,378
1744682964175,193,282,336,175,381
1744682964175,194,285,337,176,382
1744682964209,197,287,337,176,383
1744682964240,195,285,338,176,384
1744682964243,193,283,336,175,381
1744682964261,194,285,338,176,385
1744682964261,194,288,342,178,386
1744682964274,195,288,339,176,384
1744682964274,199,289,341,178,387
1744682964278,198,294,347,181,389
1744682964297,198,290,342,177,390
1744682964297,199,293,347,182,391
1744682964337,198,290,347,179,391
1744682964356,199,292,347,180,393
1744682964356,199,294,347,180,391
1744682964357,199,291,349,179,390
1744682964373,201,290,344,177,391
1744682964373,197,291,345,179,390
1744682964373,198,293,348,181,390
1744682964389,201,292,346,177,390
1744682964389,201,292,345,178,387
1744682964395,199,293,345,180,390
1744682964407,201,293,347,180,392
1744682964408,201,294,349,181,390
1744682964424,201,294,349,181,391
1744682964441,202,295,347,182,391
1744682964474,203,299,350,187,398
1744682964474,203,297,351,183,397
1744682964474,199,293,347,180,394
1744682964492,199,292,349,181,391
1744682964492,200,294,351,179,390
1744682964492,193,283,339,176,383
1744682964492,192,285,340,173,384
1744682964508,192,283,336,173,383
1744682964508,192,282,336,171,382
1744682964508,192,282,337,172,382
1744682964523,187,272,326,167,374
1744682964523,186,272,325,165,371
1744682964527,187,273,325,162,369
1744682964540,187,272,325,165,372
1744682964559,186,272,327,164,373
1744682964595,186,273,326,164,370
1744682964595,185,272,325,163,369
1744682964604,182,272,323,161,369
1744682964620,183,272,321,164,369
1744682964620,186,272,323,165,369
1744682964620,187,274,325,165,370
1744682964656,186,273,326,162,371
1744682964656,187,274,329,166,372
1744682964656,191,276,330,168,374
1744682964688,191,276,333,170,378
1744682964705,190,276,330,170,375
1744682964741,189,278,329,167,377
1744682964755,187,274,326,169,374
1744682964773,191,277,334,171,377
1744682964773,190,273,327,170,378
1744682964773,191,278,333,173,382
1744682964806,191,277,331,172,382
1744682964825,190,278,332,171,381
1744682964825,189,278,333,172,380
1744682964854,190,276,331,171,382
1744682964874,192,280,335,171,384
1744682964950,191,279,336,174,385
1744682964951,191,279,335,172,384
1744682964969,191,278,335,171,384
1744682964969,191,282,336,174,384
1744682964988,190,282,336,173,384
1744682964988,192,281,336,172,386
1744682964988,193,285,341,176,389
1744682965003,193,286,341,176,390
1744682965003,197,290,343,176,391
1744682965007,193,289,342,178,389
1744682965033,192,286,336,176,384
1744682965069,194,290,339,176,387
1744682965069,194,286,338,176,384
1744682965069,193,284,336,176,384
1744682965069,192,283,336,176,384
1744682965069,194,286,338,177,388
1744682965069,195,287,341,177,386
1744682965069,197,288,339,178,387
1744682965087,195,287,339,176,385
1744682965087,195,288,341,178,384
1744682965091,195,285,338,176,384
1744682965111,194,287,341,177,385
1744682965111,194,286,337,175,386
1744682965143,194,285,338,176,385
1744682965179,195,285,338,176,386
1744682965230,193,286,338,176,384
1744682965246,194,287,340,176,384
1744682965246,192,286,340,176,384
1744682965287,193,285,339,176,384
1744682965306,192,285,337,176,382
1744682965306,194,286,341,176,384
1744682965322,193,285,340,176,384
